//¨¬?¨ùo¢¬i	CN¡¾U¢¬iA¨£	AI¡Æ©ªAo¢¥E	Eu	A¨ù¡¤A	©öIA¢¬	Ao¢¥E	¢¬iA©¬¡¤u	©ö©¡¨úiA©÷(E¢¬CC)	A¨úA¡¤	E¡ÌAu¨ù¨¬	¨ù¨¬¨¬¡Æ	¡¤©ö¨¬¡×	¨¬nCa¡¤©ö¨¬¡×	A¨Ï¡¾a	¥ìi¡¾¨­	¨¡AA¡À	A¡ì¢¬¡Ì¢¬¢ÒA?©ö¡ì	¡íc¢¯eA?©ö¡ì	AuAoCa¥ì¢¯©öY¡Æ©¡	AO¨ùOA¢¬¡ÆYA¢®	AO¢¥eA¢¬¡ÆYA¢®	¡Æ©ª¡ÆY1(¡¾a¨¬¡í)	¡Æ©ª¡ÆY2(¡¾a¨¬¡í)	¡Æ©ª¡ÆY3(¨¡?¨ùo)	¡Æ¢®¡¤I¡Æ¢®A©¬A¢®	CA¡¤©öAO¨ùO¥ì¥ì	¡íc¨ù¡¾¡Æ¢®A©¬A¢®	Ai¢¬¡Ì¡¾a¡Æ¢®A©¬A¢®	¡Æ¢®¨ö¢¯ ¨¬nA©÷	¢¬O¢¬¢ç ¨¬nA©÷	¨¡E ¨¬nA©÷	¢¥U¢¬¢ç ¨¬nA©÷	¡Æ©ª¡ÆY¨ùO¥ì¥ì	Ac¡Æ©ª¡ÆY¨ùO¥ì¥ì	HP¨¬¢¬¢¯I	MP¨¬¢¬¢¯I	A©¬¡Æ¢®©ö©¡¨úiA¢®	¢¬¢Ò¢¬©£¥ì¥ì	¡Æ©¡¥ì¥ì	A©¬¡Æ¢®¡Æ©ª¡ÆY¨ùO¥ì¥ìAuCI	¢¬o¨ö¨¬AI ¨ùO¨ù¨¬	¨ùO¨ù¨¬¡Æ¨£	¡¤©ö¨¬¡× on off	AI¥ì¢¯¨ùO¥ì¥ì	¡ÆAAOAo¢¯¨£	¨¬nCaA?©ö¡ì	©øoAI¢ÒU¡¾a	¢¬O¢¬¢ç¢ÒU¡¾a	A¢Ò¡¤AA?©ö¡ì	¢¬¢Ò©öyAuC¡¿	Au¡¾aAuC¡¿	¨¬OAuC¡¿	©öU¢Ò¡ÀAuC¡¿	©ö¡ÆAuC¡¿	¢Ò¡ÍAuC¡¿	A|¡Æ©ª¡¾Y¨ú¡¿	A|¡Æ©ªAc¡¤a	Ac¡¤a¨úc	Ac¡¤aAAAy¥ì¥ì	¨öAA¨ùA?Ao¨öA¡Æ¡Ì	¨ú¨¡AIAU¡íy¨ù¨¬¨¬¢¬A¢´¡Æ¨£	¡Æ©¡CeA¢®	¨¬nCa¡Æ©¡CeA¢®	¢¬o¡íoAA	A©¬¡Æ¢®¢¥E¡¤A	A¡¿A¨öA?©ö¡ì	¡Æ¢®¡ío¨ú¨¡AIAU1	¡Æ¢®¡ío¨ú¨¡AIAUA¢¬AO	¡Æ¢®¡ío¨ú¨¡AIAU1	¡Æ¢®¡ío¨ú¨¡AIAUA¢¬AO	¡Æ¢®¡ío¨ú¨¡AIAU1	¡Æ¢®¡ío¨ú¨¡AIAUA¢¬AO	¡Æ©ª¡ÆYE¢¯¡ÆuA¨ö1	¡Æ©ª¡ÆYE¢¯¡ÆuA¨ö2	A¡¿¢¥AE¢¯¡ÆuA¨ö1	A¡¿¢¥AE¢¯¡ÆuA¨ö2	CCC¨ªE¢¯¡ÆuA¨ö1	CCC¨ªE¢¯¡ÆuA¨ö2	CCC¨ªE¢¯¡ÆuA¨ö3	©ö©¡¡ÆuE¢¯¡ÆuA¨ö1	©ö©¡¡ÆuE¢¯¡ÆuA¨ö2	CN¡¾U¨ù©ø¢¬i	AaCoAo¢¯¨£	NPC ¢¬¢ÒA¨Ï	¢¬¢Ò¥ìa¢¬¢ç¡Æ¡Í¨¡¡ÀAI¨¡¢ç
//dwID	szName	dwAI	dwStr	dwSta	dwDex	dwInt	dwHR	dwER	dwRace	dwBelligerence	dwGender	dwLevel	dwFilghtLevel	dwSize	dwClass	bIfPart	dwKarma	dwUseable	dwActionRadius	dwAtkMin	dwAtkMax	dwAtk1	dwAtk2	dwAtk3	dwHorizontalRate	dwVerticalRate	dwDiagonalRate	dwThrustRate	dwChestRate	dwHeadRate	dwArmRate	dwLegRate	dwAttackSpeed	dwReAttackDelay	dwAddHp	dwAddMp	dwNaturealArmor	nAbrasion	nHardness	dwAdjAtkDelay	eElementType	wElementAtk	dwHideLevel	fSpeed	dwShelter	bFlying	dwJumpIng	dwAirJump	bTaming	dwResisMagic	fResistElecricity	fResistFire	fResistWind	fResistWater	fResistEarth	dwCash	dwSourceMaterial	dwMaterialAmount	dwCohesion	dwHoldingTime	dwCorrectionValue	dwExpValue	nFxpValue	nBodyState	dwAddAbility	bKillable	dwVirtItem1	dwVirtType1	dwVirtItem2	dwVirtType2	dwVirtItem3	dwVirtType3	dwSndAtk1	dwSndAtk2	dwSndDie1	dwSndDie2	dwSndDmg1	dwSndDmg2	dwSndDmg3	dwSndIdle1	dwSndIdle2	szComment	dwAreaColor	szNpcMark	dwMadrigalGiftPoint
MI_MaFl_GUILDHOUSE_DOOR_03	IDS_PROPMOVER_TXT_001732	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001733	=	JobNPC	0
MI_MaFl_GUILDHOUSE_DOOR_04	IDS_PROPMOVER_TXT_001734	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001735	=	JobNPC	0
MI_MaFl_GUILDHOUSE_DOOR_05	IDS_PROPMOVER_TXT_001736	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001737	=	JobNPC	0
//¨ù¨ùAI¨öA¨¡¨ùA©¬Cu ¡¾©¡¥ìa CI¢¯i¨ö¨¬ ¥ì¥ì¨úi																																																																																					
MI_MaSa_GUILDHOUSE_DOOR_01	IDS_PROPMOVER_TXT_001738	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001739	=	JobNPC	0
MI_MaSa_GUILDHOUSE_DOOR_02	IDS_PROPMOVER_TXT_001740	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001741	=	JobNPC	0
MI_MaSa_GUILDHOUSE_DOOR_03	IDS_PROPMOVER_TXT_001742	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001743	=	JobNPC	0
MI_MaSa_GUILDHOUSE_DOOR_04	IDS_PROPMOVER_TXT_001744	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001745	=	JobNPC	0
MI_MaSa_GUILDHOUSE_DOOR_05	IDS_PROPMOVER_TXT_001746	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001747	=	JobNPC	0
MI_MaSa_GUILDHOUSE_DOOR_06	IDS_PROPMOVER_TXT_001748	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001749	=	JobNPC	0
MI_MaSa_GUILDHOUSE_DOOR_07	IDS_PROPMOVER_TXT_001750	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001751	=	JobNPC	0
MI_MaSa_GUILDHOUSE_DOOR_08	IDS_PROPMOVER_TXT_001752	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001753	=	JobNPC	0
MI_MaSa_GUILDHOUSE_DOOR_09	IDS_PROPMOVER_TXT_001754	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001755	=	JobNPC	0
//¢¯¢´¢¬¢ç¢¯iA©¬Cu ¡¾©¡¥ìa CI¢¯i¨ö¨¬ ¥ì¥ì¨úi																																																																																					
MI_MaEw_GUILDHOUSE_DOOR_01	IDS_PROPMOVER_TXT_001756	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001757	=	JobNPC	0
MI_MaEw_GUILDHOUSE_DOOR_02	IDS_PROPMOVER_TXT_001758	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001759	=	JobNPC	0
MI_MaEw_GUILDHOUSE_DOOR_03	IDS_PROPMOVER_TXT_001760	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001761	=	JobNPC	0
//CO¡¤IA¨Ï AI¨¬¡Í¨¡¢ç npc 																																																																																					
MI_NPC_FRANKENSTEIN	IDS_PROPMOVER_TXT_001762	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001763	=	JobNPC	0
//CA¢Òo¢¬¢ç¨ö¨¬A©¬Cu ¡¾©¡¥ìa CI¢¯i¨ö¨¬ C¡ÍAo¨¡C																																																																																					
MI_MaFl_GUILDHOUSE_NOTICE_01	IDS_PROPMOVER_TXT_001764	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001765	=	JobNPC	0
MI_MaFl_GUILDHOUSE_NOTICE_02	IDS_PROPMOVER_TXT_001766	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001767	=	JobNPC	0
MI_MaFl_GUILDHOUSE_NOTICE_03	IDS_PROPMOVER_TXT_001768	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001769	=	JobNPC	0
MI_MaFl_GUILDHOUSE_NOTICE_04	IDS_PROPMOVER_TXT_001770	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001771	=	JobNPC	0
MI_MaFl_GUILDHOUSE_NOTICE_05	IDS_PROPMOVER_TXT_001772	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001773	=	JobNPC	0
//¨ù¨ùAI¨öA¨¡¨ùA©¬Cu ¡¾©¡¥ìa CI¢¯i¨ö¨¬ C¡ÍAo¨¡C																																																																																					
MI_MaSa_GUILDHOUSE_NOTICE_01	IDS_PROPMOVER_TXT_001774	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001775	=	JobNPC	0
MI_MaSa_GUILDHOUSE_NOTICE_02	IDS_PROPMOVER_TXT_001776	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001777	=	JobNPC	0
MI_MaSa_GUILDHOUSE_NOTICE_03	IDS_PROPMOVER_TXT_001778	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001779	=	JobNPC	0
MI_MaSa_GUILDHOUSE_NOTICE_04	IDS_PROPMOVER_TXT_001780	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001781	=	JobNPC	0
MI_MaSa_GUILDHOUSE_NOTICE_05	IDS_PROPMOVER_TXT_001782	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001783	=	JobNPC	0
MI_MaSa_GUILDHOUSE_NOTICE_06	IDS_PROPMOVER_TXT_001784	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001785	=	JobNPC	0
MI_MaSa_GUILDHOUSE_NOTICE_07	IDS_PROPMOVER_TXT_001786	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001787	=	JobNPC	0
MI_MaSa_GUILDHOUSE_NOTICE_08	IDS_PROPMOVER_TXT_001788	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001789	=	JobNPC	0
MI_MaSa_GUILDHOUSE_NOTICE_09	IDS_PROPMOVER_TXT_001790	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001791	=	JobNPC	0
//¢¯¢´¢¬¢ç¢¯iA©¬Cu ¡¾©¡¥ìa CI¢¯i¨ö¨¬ C¡ÍAo¨¡C																																																																																					
MI_MaEw_GUILDHOUSE_NOTICE_01	IDS_PROPMOVER_TXT_001792	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001793	=	JobNPC	0
MI_MaEw_GUILDHOUSE_NOTICE_02	IDS_PROPMOVER_TXT_001794	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001795	=	JobNPC	0
MI_MaEw_GUILDHOUSE_NOTICE_03	IDS_PROPMOVER_TXT_001796	AII_NONE	10	10	10	10	0	0	=	BELLI_PEACEFUL	=	=	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	0	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001797	=	JobNPC	0
//©öoCA¨¡A¨úO																																																																																					
MI_BUFFPONG	IDS_PROPMOVER_TXT_001798	AII_NONE	15	20	31	26	40	15	=	BELLI_PEACEFUL	=	9	=	=	RANK_CITIZEN	0	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1000	3000	=	=	0	130	0	=	0	0	=	0.1	=	0	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	1	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001799	=	JobNPC	0
//																																																																																					
MI_MZOMBIE	IDS_PROPMOVER_TXT_001800	AII_MONSTER	15	15	15	15	0	0	=	BELLI_MELEE	=	1	=	=	RANK_LOW	0	=	1	=	207	217	II_WEA_MOB_MONSTER1_ATK1	II_WEA_MOB_MONSTER1_ATK2	II_WEA_MOB_MONSTER1_ATK3	=	1.4	=	=	=	=	=	=	1000	3000	10	100	110	130	0	=	0	1	=	0.05	=	0	=	=	=	98	-0.3	0.3	0	0	0	798	=	=	=	=	0	0	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_001801	AREA_NORMAL	=	31
